Gene,Total,Ring,Tro,Sch,Gam,Ook
PBANKA_060240,288.2638333,0.067258177,0.168931008,0.409942165,0.195990941,0.157877708
PBANKA_060250,166.9119883,0.323264078,0.107927239,0.025644982,0.117405587,0.425758114
PBANKA_060260,305.7135717,0.149264391,0.201290867,0.034528415,0.079612429,0.535303898
PBANKA_060270,1638.964833,0.167778768,0.438814784,0.183741282,0.101809079,0.107856087
PBANKA_060280,5172.941333,0.153677656,0.157310986,0.131301315,0.447908617,0.109801426
PBANKA_060290,290.888385,0.043190535,0.011521636,0.051116101,0.854932726,0.039239002
PBANKA_060300,175.608075,0.054841299,0.201227079,0.066803876,0.386009015,0.291118731
PBANKA_060310,78.81670667,0.055123402,0.222515641,0.062399144,0.246387483,0.41357433
PBANKA_060320,3344.2112,0.295950656,0.473598976,0.108253181,0.032300891,0.089896296
PBANKA_060330,1570.619765,0.054390567,0.004162347,0.030827449,0.858692874,0.051926763
PBANKA_060340,931.3075,0.10362732,0.108140169,0.078031048,0.056632154,0.65356931
PBANKA_060350,310.984055,0.078366719,0.081070234,0.037977478,0.012934152,0.789651418
PBANKA_060360,517.9869,0.049491889,0.507427891,0.099168821,0.097928731,0.245982669
PBANKA_060365,891.9830333,0.105343203,0.012227307,0.498973056,0.235977022,0.147479412
PBANKA_060370,362.3594333,0.074728288,0.085881854,0.334400015,0.358856395,0.146133448
PBANKA_060380,140.0756217,0.322949486,0.498856612,0.118332868,0.017241366,0.042619669
PBANKA_060390,849.1244645,0.016944512,0.001196308,0.179753389,0.006804244,0.795301547
PBANKA_060400,263.7059117,0.060341082,0.242872068,0.222999551,0.036469205,0.437318094
PBANKA_060410,191.3455667,0.119208406,0.329176166,0.282568606,0.107393917,0.161652905
PBANKA_060420,476.54255,0.219199524,0.276536691,0.246748166,0.111146318,0.146369301
PBANKA_060430,1622.6735,0.06518286,0.36375802,0.25332268,0.219263148,0.098473291
PBANKA_060440,226.579845,0.054377277,0.161838093,0.10029577,0.568115403,0.115373457
PBANKA_060450,841.031945,0.304368106,0.227503844,0.268466616,0.010836503,0.188824932
PBANKA_060460,234.6066167,0.136463542,0.195450796,0.26519819,0.178699137,0.224188335
PBANKA_060470,269.9239667,0.063736097,0.388555716,0.292988433,0.111903364,0.142816391
PBANKA_060480,540.1912167,0.442199896,0.420932427,0.077245147,0.025844367,0.033778162
PBANKA_060490,348.1788267,0.024452535,0.005872083,0.29936628,0.003644305,0.666664797
PBANKA_060500,169.0727883,0.026276198,0.031102669,0.142605148,0.104653151,0.695362835
PBANKA_060510,96.731025,0.124538999,0.02023539,0.150856977,0.362155782,0.342212853
PBANKA_060520,277.20947,0.357162943,0.324363017,0.182179923,0.030088041,0.106206076
PBANKA_060530,510.5713667,0.30322049,0.415337627,0.120004184,0.066668643,0.094769056
PBANKA_060540,114.85689,0.245899919,0.506043651,0.112903632,0.095015632,0.040137165
PBANKA_060550,60.78099833,0.120256827,0.071075914,0.214578575,0.440051179,0.154037505
PBANKA_060560,355.6087167,0.108398636,0.167893241,0.513137028,0.037005983,0.173565112
PBANKA_060570,477.4923333,0.36561875,0.299248784,0.12978533,0.071675392,0.133671745
PBANKA_060580,4568.435467,0.037753187,0.003217808,0.014111932,0.692409912,0.25250716
PBANKA_060590,119.8748267,0.0760306,0.086323295,0.087871368,0.35809228,0.391682457
PBANKA_060600,194.5350833,0.097485501,0.448836521,0.269736179,0.149444509,0.034497291
PBANKA_060610,73.015195,0.350581821,0.362595074,0.176953578,0.071365899,0.038503629
PBANKA_060620,1836.46195,0.044492427,0.006383715,0.034066619,0.882874268,0.03218297
PBANKA_060630,66.90357833,0.16300862,0.147204458,0.195992506,0.395718744,0.098075671
PBANKA_060640,147.41435,0.128528193,0.24072012,0.119907933,0.412899423,0.097944332
PBANKA_060650,223.9284833,0.071856424,0.284754753,0.271509899,0.253142651,0.118736272
PBANKA_060660,83.23731,0.550843726,0.267620374,0.055076504,0.029172495,0.097286902
PBANKA_060670,10.04539567,0.157481701,0.274980209,0.200575474,0.256724582,0.110238034
PBANKA_060680,600.6546,0.293101893,0.431022255,0.126153616,0.113178605,0.036543631
PBANKA_060690,47.6959,0.085960953,0.540946916,0.215723364,0.120539606,0.036829161
PBANKA_060700,43.953535,0.080513206,0.081740979,0.14353453,0.41749088,0.276720405
PBANKA_060710,1116.685333,0.034754374,0.352970965,0.102567211,0.159498379,0.350209071
PBANKA_060720,81.90087,0.165259539,0.349908371,0.057774234,0.346796072,0.080261785
PBANKA_060730,240.0829,0.282777741,0.263012693,0.124852915,0.175620171,0.15373648
PBANKA_060740,440.4369667,0.106161729,0.16121081,0.509134149,0.168484155,0.055009158
PBANKA_060750,283.71547,0.120406194,0.659442363,0.081978963,0.089530014,0.048642466
PBANKA_060760,1838.625,0.092877014,0.308055204,0.123540961,0.332983344,0.142543477
PBANKA_060770,1081.895517,0.116245051,0.154689152,0.543319101,0.083612649,0.102134046
PBANKA_060780,250.5630833,0.090823036,0.057901586,0.478001182,0.210166635,0.163107561
PBANKA_060790,49.633385,0.067867827,0.203896027,0.139412514,0.474515288,0.114308343
PBANKA_060800,407.0893633,0.007909787,0.010885042,0.019848111,0.141759783,0.819597276
PBANKA_060810,356.6283667,0.098129603,0.18835546,0.514028095,0.092888573,0.106598269
PBANKA_060820,792.6443167,0.069478136,0.213340961,0.389710736,0.1773595,0.150110666
PBANKA_060830,138.1418,0.207800608,0.271623795,0.183972556,0.23951295,0.097090091
PBANKA_060840,327.4656167,0.295860527,0.317595176,0.117528675,0.188863492,0.08015213
PBANKA_060850,537.3278833,0.06772457,0.048254149,0.169987363,0.229595381,0.484438536
PBANKA_060860,2612.63455,0.041685623,0.005007417,0.018842551,0.594706213,0.339758195
PBANKA_060870,279.41445,0.235455432,0.361481842,0.066448067,0.131972058,0.204642602
PBANKA_060880,59.99897167,0.089898791,0.04298732,0.429748199,0.169425987,0.267939703
PBANKA_060890,96.23274667,0.054111102,0.576168216,0.181056871,0.117403383,0.071260427
PBANKA_060900,97.830715,0.052119879,0.513133835,0.145632688,0.192275504,0.096838094
PBANKA_060910,273.5151333,0.318486582,0.162622629,0.095896888,0.045082332,0.37791157
PBANKA_060920,217.1971167,0.093028399,0.156462022,0.18220776,0.247808768,0.320493051
PBANKA_060930,226.9236,0.099404822,0.231282687,0.292930748,0.137145277,0.239236465
PBANKA_060950,537.1957667,0.080318485,0.007756018,0.048551853,0.397306742,0.466066902
PBANKA_060960,3205.786513,0.000382173,0.001505273,0.001011379,0.001262352,0.995838823
PBANKA_060970,149.750775,0.296511988,0.377317246,0.2080046,0.060356249,0.057809918
PBANKA_060980,50.883645,0.110750812,0.264490683,0.333010735,0.241547161,0.05020061
PBANKA_060990,1192.508833,0.206597631,0.292188192,0.206296166,0.131096723,0.163821288
PBANKA_061000,348.8440833,0.259014139,0.276631609,0.202542922,0.150494454,0.111316875
PBANKA_061010,285.9680217,0.295000467,0.289534471,0.274816392,0.022009297,0.118639373
PBANKA_061020,474.6749667,0.083976937,0.077418344,0.465682868,0.272298961,0.100622889
PBANKA_061030,5147.311983,0.028752648,0.179964028,0.421567608,0.042002661,0.327713055
PBANKA_061040,502.51125,0.443391068,0.360387952,0.063983941,0.036727337,0.095509703
PBANKA_061050,837.5799667,0.169146238,0.233421891,0.308822453,0.114478025,0.174131393
PBANKA_061060,253.93765,0.170220722,0.218297484,0.259832876,0.21006377,0.141585149
PBANKA_061070,112.7998983,0.06518614,0.017970983,0.114817036,0.504270845,0.297754996
PBANKA_061080,602.3677,0.246478189,0.271126755,0.142347357,0.052511863,0.287535836
PBANKA_061090,1663.24465,0.356862714,0.412939552,0.066225555,0.035450798,0.128521381
PBANKA_061100,406.04365,0.114144501,0.343067796,0.198099268,0.08664204,0.258046395
PBANKA_061110,199.1271333,0.082921397,0.419017482,0.268645709,0.056459408,0.172956004
PBANKA_061120,170.3903417,0.020287153,0.206739711,0.041136017,0.034387571,0.697449547
PBANKA_061130,580.81465,0.034744475,0.166644901,0.148701053,0.291717848,0.358191723
PBANKA_061140,144.6682167,0.039944157,0.265962358,0.237938234,0.058354213,0.397801037
PBANKA_061150,1401.476923,0.023933359,0.005741008,0.315690892,0.062026815,0.592607926
PBANKA_061160,2396.179117,0.072251068,0.046090148,0.20003826,0.483811912,0.197808613
PBANKA_061170,331.1386833,0.099712452,0.074600466,0.428287322,0.230378098,0.167021662
PBANKA_061180,496.5902167,0.186017962,0.177035908,0.208610836,0.089003868,0.339331427
PBANKA_061190,367.45375,0.060763974,0.219006746,0.222286886,0.31797335,0.179969044
PBANKA_061200,120.7115017,0.046401751,0.663316659,0.149010241,0.087991201,0.053280148
PBANKA_061210,129.0126033,0.053194183,0.473938192,0.137672983,0.199165038,0.136029604
PBANKA_061220,363.3248,0.058776059,0.073056532,0.556554356,0.074373261,0.237239792
PBANKA_061230,131.6122467,0.158263767,0.387343893,0.227539236,0.166941531,0.059911573
PBANKA_061240,1490.066827,0.087601809,0.006332139,0.055437245,0.744835722,0.105793085
PBANKA_061250,163.5895717,0.064978806,0.3885862,0.208202452,0.103465947,0.234766595
PBANKA_061260,163.4563567,0.212314166,0.248039298,0.169492032,0.237992274,0.13216223
PBANKA_061270,132.6025133,0.067814175,0.103740115,0.233132082,0.254442764,0.340870864
PBANKA_061280,109.3105667,0.196632866,0.238995651,0.254463963,0.117477206,0.192430314
PBANKA_061290,588.887345,0.044721966,0.008790977,0.053165602,0.775498071,0.117823384
PBANKA_061300,93.32624667,0.060835137,0.139563097,0.388513964,0.075118364,0.335969438
PBANKA_061310,108.7388067,0.060202886,0.31232548,0.349372052,0.10422544,0.173874142
PBANKA_061320,178.1052733,0.076700143,0.133037891,0.519725487,0.095130535,0.175405943
PBANKA_061330,379.4950667,0.097662403,0.221730287,0.518810433,0.089212095,0.072584782
PBANKA_061340,192.3638433,0.142426713,0.498677653,0.085181028,0.035909347,0.237805258
PBANKA_061350,239.4183667,0.145764089,0.240825509,0.113184508,0.146430704,0.353795191
PBANKA_061360,118.6364333,0.13412996,0.198351378,0.146599569,0.332437927,0.188481166
PBANKA_061370,481.2804333,0.405502253,0.322433636,0.117290141,0.103185683,0.051588287
PBANKA_061380,243.2657233,0.43433431,0.297656813,0.11001591,0.022891799,0.135101168
PBANKA_061390,215.3357483,0.428191792,0.160477999,0.07953417,0.038512486,0.293283553
PBANKA_061400,1550.154717,0.179161794,0.33465337,0.430810546,0.036258284,0.019116006
PBANKA_061410,455.7491833,0.088381069,0.416742381,0.3051503,0.069492061,0.120234189
PBANKA_061420,107.5380183,0.050344195,0.562679143,0.173772032,0.122505512,0.090699117
PBANKA_061430,118.5215183,0.124926682,0.20831618,0.561001926,0.046867143,0.058888069
PBANKA_061440,120.1483883,0.149262926,0.444314741,0.086714105,0.084818408,0.23488982
PBANKA_061450,629.6312333,0.446867921,0.3855884,0.071880567,0.037494725,0.058168387
PBANKA_061460,282.1828,0.223618874,0.469361705,0.138245846,0.093690331,0.075083244
PBANKA_061470,454.23225,0.100012163,0.260733358,0.157353534,0.440067829,0.041833115
PBANKA_061480,213.2793667,0.19907997,0.268925217,0.194783727,0.235466753,0.101744332
PBANKA_061490,309.3973833,0.123083135,0.143681887,0.420709764,0.172960577,0.139564636
PBANKA_061500,234.82595,0.251539917,0.264878733,0.186098683,0.096313248,0.201169419
PBANKA_061510,295.4374667,0.240201423,0.161960331,0.080797471,0.121480361,0.395560414
PBANKA_061520,565.304955,0.100665666,0.021291791,0.469798642,0.284982466,0.123261435
PBANKA_061530,584.2015,0.087368999,0.021351366,0.169380085,0.662857764,0.059041786
PBANKA_061540,366.6202817,0.365687625,0.43357394,0.154834315,0.026152768,0.019751353
PBANKA_061550,250.5780583,0.020895964,0.013367671,0.024551511,0.08385411,0.857330745
PBANKA_061560,123.9988517,0.138003294,0.315906555,0.075305012,0.108410278,0.362374861
PBANKA_061570,25.966615,0.18808651,0.185121549,0.221426628,0.108446365,0.296918948
PBANKA_061580,95.73743833,0.077300376,0.348957008,0.456581049,0.080665047,0.03649652
PBANKA_061590,2.677972417,0.028606101,0.17326168,0.074636691,0.186866002,0.536629525
PBANKA_061600,228.7720267,0.032219848,0.507183949,0.121823024,0.28341271,0.055360469
PBANKA_061610,498.9040333,0.159077487,0.54086053,0.144722522,0.105257818,0.050081642
PBANKA_061620,288.7566867,0.009988046,0.012391904,0.061020751,0.010430616,0.906168684
PBANKA_061630,149.0934583,0.091906111,0.42619878,0.234462332,0.050850152,0.196582624
PBANKA_061640,919.21341,0.009758729,0.016004281,0.014519104,0.087183835,0.872534051
PBANKA_061650,1701.621633,0.018731426,0.061425847,0.028423563,0.054797611,0.836621553
PBANKA_061660,810.9122833,0.038147283,0.15377736,0.158390621,0.208714313,0.440970424
PBANKA_061670,455.16585,0.044595283,0.037829727,0.078821599,0.540346997,0.298406394
PBANKA_061680,288.027775,0.190372265,0.297877522,0.132391919,0.023782168,0.355576125
PBANKA_061690,123.4876833,0.1963544,0.2496666,0.160559332,0.255727123,0.137692545
PBANKA_061700,235.1641633,0.061147922,0.018092595,0.098452926,0.380228002,0.442078554
PBANKA_061710,4496.919667,0.43417609,0.308087558,0.089096433,0.087030129,0.081609789
PBANKA_061720,5834.601167,0.45406874,0.298996444,0.079693365,0.050962952,0.116278499
PBANKA_061730,235.9512633,0.151299042,0.345751274,0.378504437,0.040019663,0.084425585
PBANKA_061740,95.35573217,0.131544268,0.494654584,0.340266906,0.009230651,0.024303591
PBANKA_061750,859.3467167,0.080648647,0.143273952,0.029377316,0.022738901,0.723961184
PBANKA_061760,558.64815,0.119715155,0.137697941,0.125057069,0.092134736,0.525395099
PBANKA_061770,784.6305667,0.106805169,0.154432551,0.132770573,0.081207581,0.524784127
PBANKA_061780,2495.136988,0.009304399,0.00560765,0.009999671,0.060411713,0.914676566
PBANKA_061790,325.91855,0.092838993,0.210123971,0.059115383,0.074477197,0.563444456
PBANKA_061800,209.4795733,0.105042605,0.390812329,0.21974744,0.23454769,0.049849936
PBANKA_061810,479.8308,0.227056808,0.27853881,0.210594026,0.100017235,0.18379312
PBANKA_061820,441.84435,0.30717729,0.317847224,0.241562328,0.042088464,0.091324694
PBANKA_061830,228.9958983,0.216336626,0.322983078,0.043623773,0.056467387,0.360589137
PBANKA_061840,781.19975,0.119345788,0.210329048,0.170231749,0.104087143,0.396006271
PBANKA_061850,102.5239983,0.137346916,0.220319636,0.113271041,0.185314173,0.343748234
PBANKA_061860,1873.59445,0.240049014,0.357331332,0.315973129,0.034523079,0.052123446
PBANKA_061870,175.7830833,0.059886423,0.140993943,0.109723869,0.051026981,0.638368785
PBANKA_061880,227.63127,0.186882496,0.077589735,0.100884646,0.016009751,0.618633371
PBANKA_061890,410.5903433,0.15481197,0.53566043,0.264756836,0.027761491,0.017009273
PBANKA_061900,207.3381967,0.137799983,0.041705919,0.574587808,0.156845678,0.089060612
PBANKA_061910,3907.580833,0.418640092,0.33522915,0.074479073,0.066114435,0.105537249
PBANKA_061920,8701.6338,0.007378511,0.00093059,0.010047544,0.043744774,0.937898582
PBANKA_061930,3125.711,0.148460782,0.417119497,0.16002871,0.05503004,0.219360971
PBANKA_061940,8796.2995,0.038171108,0.071650925,0.086439985,0.221609098,0.582128883
PBANKA_061950,458.7540667,0.085086112,0.087330234,0.112620691,0.277428603,0.437534359
PBANKA_061960,430.5220833,0.048668235,0.057883442,0.087137342,0.025158407,0.781152573
PBANKA_061970,423.34332,0.076609689,0.013889743,0.864474488,0.018495816,0.026530264
PBANKA_061980,282.9131167,0.44250352,0.252121926,0.099690146,0.04573754,0.159946867
PBANKA_061990,525.8901167,0.307769617,0.413304021,0.09197197,0.080654682,0.10629971
PBANKA_062000,294.4282,0.185995261,0.215705731,0.12743888,0.05480725,0.416052878
PBANKA_062010,735.32765,0.330825993,0.131117944,0.168894098,0.056665896,0.312496069
PBANKA_062020,3959.491167,0.048893277,0.078802802,0.22187952,0.207234457,0.443189944
PBANKA_062030,1386.111648,0.054619157,0.005875512,0.029042862,0.876412085,0.034050384
PBANKA_062040,867.2863333,0.046243782,0.019625756,0.095611849,0.659708885,0.178809728
PBANKA_062050,395.090155,0.055251946,0.171614375,0.123431195,0.026040019,0.623662465
PBANKA_062060,175.9762833,0.038881177,0.013999529,0.071708243,0.449714862,0.42569619
PBANKA_062070,242.5571267,0.029822335,0.005373889,0.068597923,0.399804579,0.496401274
PBANKA_062080,165.052405,0.051307735,0.036652844,0.090621824,0.062227812,0.759189786
PBANKA_062090,389.7591883,0.18555932,0.160499872,0.154509763,0.024376346,0.475054698
PBANKA_062100,564.2846333,0.048567954,0.082418955,0.100843434,0.372953626,0.395216031
PBANKA_062110,319.106,0.109043233,0.469181087,0.074021642,0.214078707,0.13367533
PBANKA_062120,85.83788167,0.393081695,0.302240683,0.063778776,0.136379181,0.104519665
PBANKA_062130,269.8208333,0.107532838,0.170734407,0.596140031,0.075750266,0.049842457
PBANKA_062140,296.7891333,0.345690891,0.303866752,0.224591949,0.047905056,0.077945352
PBANKA_062150,160.2243583,0.077126382,0.261662149,0.17494687,0.108967826,0.377296773
PBANKA_062160,237.6891833,0.160006019,0.25607034,0.22936151,0.119134786,0.235427345
PBANKA_062170,193.9661167,0.105733158,0.488449228,0.092253226,0.16740862,0.146155768
PBANKA_062180,221.3148583,0.049704977,0.079117598,0.043082851,0.511095373,0.316999201
PBANKA_062190,1644.2482,0.117101846,0.113689344,0.032313066,0.113818887,0.623076857
PBANKA_062200,899.897035,0.076906854,0.005719749,0.045292515,0.798171315,0.073909567
PBANKA_062210,189.0293783,0.088245542,0.05160592,0.563729834,0.127178908,0.169239796
PBANKA_062220,186.346875,0.232129999,0.442014925,0.24626171,0.021274813,0.058318552
PBANKA_062230,443.7734117,0.009849768,0.06350741,0.02367634,0.040922573,0.862043909
PBANKA_062240,359.6476667,0.088162118,0.034347783,0.052861319,0.277421652,0.547207128
PBANKA_062250,202.46071,0.071789731,0.06071252,0.459647702,0.04973118,0.358118867
PBANKA_062260,165.82485,0.236679846,0.147271353,0.177875934,0.103794154,0.334378713
PBANKA_062270,780.24409,0.24316429,0.344800433,0.303704319,0.055336401,0.052994557
PBANKA_062280,387.8519,0.226459636,0.170349817,0.142611136,0.090001622,0.37057779
PBANKA_062290,490.6999217,0.125247829,0.007095487,0.695363877,0.087005312,0.085287494
PBANKA_062300,1082.10289,0.534016687,0.155937112,0.204575278,0.038075908,0.067395015
PBANKA_062310,2495.3043,0.440731016,0.167841052,0.354554953,0.0152801,0.021592877
PBANKA_062315,2224.2965,0.278622477,0.135472047,0.067522473,0.39816297,0.120220034
PBANKA_062320,666.5705033,0.582521276,0.247857502,0.079993864,0.069617467,0.020009891
PBANKA_062330,1311.1645,0.680315857,0.182687222,0.084356311,0.040848154,0.011792456
PBANKA_062340,311.26315,0.222060658,0.052764357,0.57163368,0.033171321,0.120369983
PBANKA_062345,3151.436048,0.082237906,0.002287597,0.524560859,0.33532808,0.055585559
PBANKA_062350,514.16665,0.371664518,0.284721889,0.196585096,0.054180196,0.092848301
